Shoulder_02_XN,0,0,0,0,0,0,43.3068909446
Shoulder_02_XN,1,0,0,0,0,0,43.3023048009
Shoulder_02_XN,2,0,0,0,0,0,43.2877170401
Shoulder_02_XN,3,0,0,0,0,0,43.2618916599
Shoulder_02_XN,4,0,0,0,0,0,43.2236070856
Shoulder_02_XN,5,0,0,0,0,0,43.1716439193
Shoulder_02_XN,6,0,0,0,0,0,43.1047969261
Shoulder_02_XN,7,0,0,0,0,0,43.0218531228
Shoulder_02_XN,8,0,0,0,0,0,42.9216144597
Shoulder_02_XN,9,0,0,0,0,0,42.8028643719
Shoulder_02_XN,10,0,0,0,0,0,42.6644168774
Shoulder_02_XN,11,0,0,0,0,0,42.5050321462
Shoulder_02_XN,12,0,0,0,0,0,42.3235180135
Shoulder_02_XN,13,0,0,0,0,0,42.1186283853
Shoulder_02_XN,14,0,0,0,0,0,41.8891636682
Shoulder_02_XN,15,0,0,0,0,0,41.6338033883
Shoulder_02_XN,16,0,0,0,0,0,41.351374169
Shoulder_02_XN,17,0,0,0,0,0,41.040512494
Shoulder_02_XN,18,0,0,0,0,0,40.6999674701
Shoulder_02_XN,19,0,0,0,0,0,40.328415002
Shoulder_02_XN,20,0,0,0,0,0,39.9245450715
Shoulder_02_XN,21,0,0,0,0,0,39.4869052885
Shoulder_02_XN,22,0,0,0,0,0,39.0142166313
Shoulder_02_XN,23,0,0,0,0,0,38.5049619141
Shoulder_02_XN,24,0,0,0,0,0,37.957720614
Shoulder_02_XN,25,0,0,0,0,0,37.3709932188
Shoulder_02_XN,26,0,0,0,0,0,36.7432412737
Shoulder_02_XN,27,0,0,0,0,0,36.0729490605
Shoulder_02_XN,28,0,0,0,0,0,35.358436643
Shoulder_02_XN,29,0,0,0,0,0,34.5981064078
Shoulder_02_XN,30,0,0,0,0,0,33.7901754396
Shoulder_02_XN,31,0,0,0,0,0,32.9329543347
Shoulder_02_XN,32,0,0,0,0,0,32.0246317872
Shoulder_02_XN,33,0,0,0,0,0,31.0631593263
Shoulder_02_XN,34,0,0,0,0,0,30.0467714423
Shoulder_02_XN,35,0,0,0,0,0,28.9733781618
Shoulder_02_XN,36,0,0,0,0,0,27.840804113
Shoulder_02_XN,37,0,0,0,0,0,26.646894675
Shoulder_02_XN,38,0,0,0,0,0,25.3894225298
Shoulder_02_XN,39,0,0,0,0,0,24.0660845154
Shoulder_02_XN,40,0,0,0,0,0,22.6742440549
Shoulder_02_XN,41,0,0,0,0,0,21.2114014608
Shoulder_02_XN,42,0,0,0,0,0,19.6748303927
Shoulder_02_XN,43,0,0,0,0,0,18.0615434998
Shoulder_02_XN,44,0,0,0,0,0,16.3688616243
Shoulder_02_XN,45,0,0,0,0,0,14.5935560294
