Shoulder_02_XN,0,0.0,0.0,0.0,0.0,0.0,0.0
Shoulder_02_XN,0,0.0,0.0,0.0,0.0,0.0,0.0
Shoulder_02_XN,1,0.0,0.0,0.0,0.0412071423004,0.0,0.0
Shoulder_02_XN,2,0.0,0.0,0.0,0.162967265121,0.0,0.0
Shoulder_02_XN,3,0.0,0.0,0.0,0.362502717977,0.0,0.0
Shoulder_02_XN,4,0.0,0.0,0.0,0.637035850243,0.0,0.0
Shoulder_02_XN,5,0.0,0.0,0.0,0.983789011297,0.0,0.0
Shoulder_02_XN,6,0.0,0.0,0.0,1.39998455052,0.0,0.0
Shoulder_02_XN,7,0.0,0.0,0.0,1.88284481728,0.0,0.0
Shoulder_02_XN,8,0.0,0.0,0.0,2.42965828232,0.0,0.0
Shoulder_02_XN,9,0.0,0.0,0.0,3.03752188686,0.0,0.0
Shoulder_02_XN,10,0.0,0.0,0.0,3.70371694919,0.0,0.0
Shoulder_02_XN,11,0.0,0.0,0.0,4.42546581869,0.0,0.0
Shoulder_02_XN,12,0.0,0.0,0.0,5.19999084473,0.0,0.0
Shoulder_02_XN,13,0.0,0.0,0.0,6.02451437669,0.0,0.0
Shoulder_02_XN,14,0.0,0.0,0.0,6.89625876395,0.0,0.0
Shoulder_02_XN,15,0.0,0.0,0.0,7.81255364425,0.0,0.0
Shoulder_02_XN,16,0.0,0.0,0.0,8.77041139959,0.0,0.0
Shoulder_02_XN,17,0.0,0.0,0.0,9.76715674048,0.0,0.0
Shoulder_02_XN,18,0.0,0.0,0.0,10.8000120163,0.0,0.0
Shoulder_02_XN,19,0.0,0.0,0.0,11.8661995764,0.0,0.0
Shoulder_02_XN,20,0.0,0.0,0.0,12.9629417702,0.0,0.0
Shoulder_02_XN,21,0.0,0.0,0.0,14.0874609471,0.0,0.0
Shoulder_02_XN,22,0.0,0.0,0.0,15.2369794563,0.0,0.0
Shoulder_02_XN,23,0.0,0.0,0.0,16.4088549102,0.0,0.0
Shoulder_02_XN,24,0.0,0.0,0.0,17.6000411987,0.0,0.0
Shoulder_02_XN,25,0.0,0.0,0.0,18.80789355,0.0,0.0
Shoulder_02_XN,26,0.0,0.0,0.0,20.0296343132,0.0,0.0
Shoulder_02_XN,27,0.0,0.0,0.0,21.2624858379,0.0,0.0
Shoulder_02_XN,28,0.0,0.0,0.0,22.5036704735,0.0,0.0
Shoulder_02_XN,29,0.0,0.0,0.0,23.7504105692,0.0,0.0
Shoulder_02_XN,30,0.0,0.0,0.0,25.0000715256,0.0,0.0
Shoulder_02_XN,31,0.0,0.0,0.0,26.2495894308,0.0,0.0
Shoulder_02_XN,32,0.0,0.0,0.0,27.4963295265,0.0,0.0
Shoulder_02_XN,33,0.0,0.0,0.0,28.7375141621,0.0,0.0
Shoulder_02_XN,34,0.0,0.0,0.0,29.9703656868,0.0,0.0
Shoulder_02_XN,35,0.0,0.0,0.0,31.19210645,0.0,0.0
Shoulder_02_XN,36,0.0,0.0,0.0,32.3999588013,0.0,0.0
Shoulder_02_XN,37,0.0,0.0,0.0,33.5911450898,0.0,0.0
Shoulder_02_XN,38,0.0,0.0,0.0,34.7630205437,0.0,0.0
Shoulder_02_XN,39,0.0,0.0,0.0,35.9125390529,0.0,0.0
Shoulder_02_XN,40,0.0,0.0,0.0,37.0370582298,0.0,0.0
Shoulder_02_XN,41,0.0,0.0,0.0,38.1338004236,0.0,0.0
Shoulder_02_XN,42,0.0,0.0,0.0,39.1999879837,0.0,0.0
Shoulder_02_XN,43,0.0,0.0,0.0,40.2328432595,0.0,0.0
Shoulder_02_XN,44,0.0,0.0,0.0,41.2295886004,0.0,0.0
Shoulder_02_XN,45,0.0,0.0,0.0,42.1875536441,0.0,0.0
